purchase_order_id,revision_no,status,employee_id,vendor_id,ship_method_id,order_date,ship_date,sub_total,tax_amt,freight,total_due,modified_date
3287,4,4,251,1608,5,6/12/2014 0:00,6/21/2014 0:00,5948.25,475.86,148.7063,6572.8163,6/21/2014 0:00
3288,4,4,253,1576,5,6/12/2014 0:00,6/21/2014 0:00,91117.95,7289.436,2277.9488,100685.3348,6/21/2014 0:00
3289,4,4,252,1590,1,6/12/2014 0:00,6/21/2014 0:00,525,42,13.125,580.125,6/21/2014 0:00
3290,4,4,256,1514,5,6/12/2014 0:00,6/21/2014 0:00,2003.6835,160.2947,50.0921,2214.0703,6/21/2014 0:00
3291,4,4,259,1498,4,6/12/2014 0:00,6/21/2014 0:00,26455.275,2116.422,661.3819,29233.0789,6/21/2014 0:00
3292,4,4,260,1674,2,6/12/2014 0:00,6/21/2014 0:00,944.37,75.5496,23.6093,1043.5289,6/21/2014 0:00
3293,4,4,258,1652,1,6/12/2014 0:00,6/21/2014 0:00,6993.525,559.482,174.8381,7727.8451,6/21/2014 0:00
3294,4,4,254,1578,3,6/12/2014 0:00,6/21/2014 0:00,36122.625,2889.81,903.0656,39915.5006,6/21/2014 0:00
3295,4,4,257,1538,5,6/12/2014 0:00,6/21/2014 0:00,37843.575,3027.486,946.0894,41817.1504,6/21/2014 0:00
3296,4,4,261,1556,4,6/12/2014 0:00,6/21/2014 0:00,25531.275,2042.502,638.2819,28212.0589,6/21/2014 0:00
3297,4,4,251,1554,5,6/13/2014 0:00,6/22/2014 0:00,773.955,61.9164,19.3489,855.2203,6/22/2014 0:00
3298,4,4,253,1688,4,6/13/2014 0:00,6/22/2014 0:00,125.748,10.0598,3.1437,138.9515,6/22/2014 0:00
3299,4,4,255,1580,5,6/13/2014 0:00,6/22/2014 0:00,150.7905,12.0632,3.7698,166.6235,6/22/2014 0:00
3300,4,4,252,1496,4,6/13/2014 0:00,6/22/2014 0:00,360.045,28.8036,9.0011,397.8497,6/22/2014 0:00
3301,4,4,259,1494,2,6/13/2014 0:00,6/22/2014 0:00,8847.3,707.784,221.1825,9776.2665,6/22/2014 0:00
3302,4,4,260,1650,5,6/13/2014 0:00,6/22/2014 0:00,171.0765,13.6861,4.2769,189.0395,6/22/2014 0:00
3303,4,4,258,1654,4,6/13/2014 0:00,6/22/2014 0:00,20397.3,1631.784,509.9325,22539.0165,6/22/2014 0:00
3304,4,3,250,1664,3,6/13/2014 0:00,6/22/2014 0:00,14628.075,1170.246,365.7019,16164.0229,6/22/2014 0:00
3305,4,4,257,1678,3,6/13/2014 0:00,6/22/2014 0:00,58685.55,4694.844,1467.1388,64847.5328,6/22/2014 0:00
3306,4,4,261,1616,4,6/13/2014 0:00,6/22/2014 0:00,481.887,38.551,12.0472,532.4852,6/22/2014 0:00
3307,4,4,251,1492,5,6/13/2014 0:00,6/22/2014 0:00,773.955,61.9164,19.3489,855.2203,6/22/2014 0:00
3308,4,4,253,1602,5,6/13/2014 0:00,6/22/2014 0:00,1796.0355,143.6828,44.9009,1984.6192,6/22/2014 0:00
3309,5,4,255,1540,5,6/13/2014 0:00,6/22/2014 0:00,658.9485,52.7159,16.4737,728.1381,6/22/2014 0:00
3310,4,4,256,1628,5,6/13/2014 0:00,6/22/2014 0:00,34644.225,2771.538,866.1056,38281.8686,6/22/2014 0:00
3311,4,4,259,1604,3,6/13/2014 0:00,6/22/2014 0:00,1581.93,126.5544,39.5483,1748.0327,6/22/2014 0:00
3312,4,4,260,1690,5,6/13/2014 0:00,6/22/2014 0:00,146.286,11.7029,3.6572,161.6461,6/22/2014 0:00
3313,4,4,258,1566,5,6/16/2014 0:00,6/25/2014 0:00,102.564,8.2051,2.5641,113.3332,6/25/2014 0:00
3314,4,4,254,1698,5,6/16/2014 0:00,6/25/2014 0:00,150.7905,12.0632,3.7698,166.6235,6/25/2014 0:00
3315,4,4,257,1560,5,6/16/2014 0:00,6/25/2014 0:00,13669.425,1093.554,341.7356,15104.7146,6/25/2014 0:00
3316,4,4,261,1692,5,6/16/2014 0:00,6/25/2014 0:00,13458.69,1076.6952,336.4673,14871.8525,6/25/2014 0:00
3317,4,4,251,1696,2,6/16/2014 0:00,6/25/2014 0:00,101720.85,8137.668,2543.0213,112401.5393,6/25/2014 0:00
3318,4,4,253,1504,1,6/16/2014 0:00,6/25/2014 0:00,551.88,44.1504,13.797,609.8274,6/25/2014 0:00
3319,4,4,255,1544,1,6/16/2014 0:00,6/25/2014 0:00,6987.75,559.02,174.6938,7721.4638,6/25/2014 0:00
3320,5,4,256,1530,2,6/16/2014 0:00,6/25/2014 0:00,28072.275,2245.782,701.8069,31019.8639,6/25/2014 0:00
3321,4,4,259,1508,1,6/16/2014 0:00,6/25/2014 0:00,1917.3,153.384,47.9325,2118.6165,6/25/2014 0:00
3322,4,4,250,1694,1,6/16/2014 0:00,6/25/2014 0:00,4215.75,337.26,105.3938,4658.4038,6/25/2014 0:00
3323,4,4,258,1624,2,6/16/2014 0:00,6/25/2014 0:00,28297.5,2263.8,707.4375,31268.7375,6/25/2014 0:00
3324,4,4,254,1548,2,6/16/2014 0:00,6/25/2014 0:00,59.9445,4.7956,1.4986,66.2387,6/25/2014 0:00
3325,4,4,257,1598,4,6/16/2014 0:00,6/25/2014 0:00,1055.565,84.4452,26.3891,1166.3993,6/25/2014 0:00
3326,4,4,261,1658,5,6/16/2014 0:00,6/25/2014 0:00,43878.45,3510.276,1096.9613,48485.6873,6/25/2014 0:00
3327,4,4,251,1536,4,6/16/2014 0:00,6/25/2014 0:00,722.4525,57.7962,18.0613,798.31,6/25/2014 0:00
3328,4,4,253,1568,2,6/16/2014 0:00,6/25/2014 0:00,24318.525,1945.482,607.9631,26871.9701,6/25/2014 0:00
3329,4,4,255,1648,5,6/17/2014 0:00,6/26/2014 0:00,142.4115,11.3929,3.5603,157.3647,6/26/2014 0:00
3330,4,4,256,1646,2,6/17/2014 0:00,6/26/2014 0:00,48030.675,3842.454,1200.7669,53073.8959,6/26/2014 0:00
3331,5,4,259,1672,2,6/17/2014 0:00,6/26/2014 0:00,50860.425,4068.834,1271.5106,56200.7696,6/26/2014 0:00
3332,4,4,260,1600,1,6/17/2014 0:00,6/26/2014 0:00,1276.275,102.102,31.9069,1410.2839,6/26/2014 0:00
3333,4,4,250,1522,1,6/17/2014 0:00,6/26/2014 0:00,2003.925,160.314,50.0981,2214.3371,6/26/2014 0:00
3334,4,4,254,1570,2,6/17/2014 0:00,6/26/2014 0:00,28343.7,2267.496,708.5925,31319.7885,6/26/2014 0:00
3335,4,4,257,1516,1,6/17/2014 0:00,6/26/2014 0:00,454.86,36.3888,11.3715,502.6203,6/26/2014 0:00
3336,4,4,261,1506,5,6/17/2014 0:00,6/26/2014 0:00,43878.45,3510.276,1096.9613,48485.6873,6/26/2014 0:00
3337,4,4,251,1626,2,6/17/2014 0:00,6/26/2014 0:00,7132.125,570.57,178.3031,7880.9981,6/26/2014 0:00
3338,4,4,253,1542,2,6/17/2014 0:00,6/26/2014 0:00,28343.7,2267.496,708.5925,31319.7885,6/26/2014 0:00
3339,4,4,255,1610,4,6/17/2014 0:00,6/26/2014 0:00,22516.725,1801.338,562.9181,24880.9811,6/26/2014 0:00
3340,4,4,256,1638,5,6/17/2014 0:00,6/26/2014 0:00,34644.225,2771.538,866.1056,38281.8686,6/26/2014 0:00
3341,4,4,259,1582,4,6/17/2014 0:00,6/26/2014 0:00,501.1965,40.0957,12.5299,553.8221,6/26/2014 0:00
3342,4,4,260,1510,5,6/17/2014 0:00,6/26/2014 0:00,143.0415,11.4433,3.576,158.0608,6/26/2014 0:00
3343,4,4,258,1526,2,6/17/2014 0:00,6/26/2014 0:00,28199.325,2255.946,704.9831,31160.2541,6/26/2014 0:00
3344,4,4,254,1644,1,6/17/2014 0:00,6/26/2014 0:00,3713.325,297.066,92.8331,4103.2241,6/26/2014 0:00
3345,4,4,257,1680,5,6/18/2014 0:00,6/27/2014 0:00,63831.075,5106.486,1595.7769,70533.3379,6/27/2014 0:00
3346,4,4,261,1584,5,6/18/2014 0:00,6/27/2014 0:00,13361.04,1068.8832,334.026,14763.9492,6/27/2014 0:00
3347,4,4,251,1620,5,6/18/2014 0:00,6/27/2014 0:00,5711.475,456.918,142.7869,6311.1799,6/27/2014 0:00
3348,4,4,253,1666,5,6/18/2014 0:00,6/27/2014 0:00,696.528,55.7222,17.4132,769.6634,6/27/2014 0:00
3349,4,4,255,1592,2,6/18/2014 0:00,6/27/2014 0:00,97.965,7.8372,2.4491,108.2513,6/27/2014 0:00
3350,4,4,256,1618,4,6/18/2014 0:00,6/27/2014 0:00,114.471,9.1577,2.8618,126.4905,6/27/2014 0:00
3351,4,4,252,1612,4,6/18/2014 0:00,6/27/2014 0:00,132.6465,10.6117,3.3162,146.5744,6/27/2014 0:00
3352,4,4,260,1586,5,6/18/2014 0:00,6/27/2014 0:00,43878.45,3510.276,1096.9613,48485.6873,6/27/2014 0:00
3353,4,4,258,1500,1,6/18/2014 0:00,6/27/2014 0:00,418.95,33.516,10.4738,462.9398,6/27/2014 0:00
3354,4,4,254,1656,4,6/18/2014 0:00,6/27/2014 0:00,272.4435,21.7955,6.8111,301.0501,6/27/2014 0:00
3355,6,4,257,1572,1,6/18/2014 0:00,6/27/2014 0:00,461.79,36.9432,11.5448,510.278,6/27/2014 0:00
3356,4,4,261,1562,4,6/18/2014 0:00,6/27/2014 0:00,462.7665,37.0213,11.5692,511.357,6/27/2014 0:00
3357,4,4,250,1662,2,6/18/2014 0:00,6/27/2014 0:00,37.0755,2.966,0.9269,40.9684,6/27/2014 0:00
3358,4,4,253,1682,4,6/18/2014 0:00,6/27/2014 0:00,21558.075,1724.646,538.9519,23821.6729,6/27/2014 0:00
3359,4,4,255,1686,4,6/18/2014 0:00,6/27/2014 0:00,663.6735,53.0939,16.5918,733.3592,6/27/2014 0:00
3360,5,4,256,1684,5,6/18/2014 0:00,6/27/2014 0:00,65240.175,5219.214,1631.0044,72090.3934,6/27/2014 0:00
3361,4,4,259,1534,4,6/19/2014 0:00,6/28/2014 0:00,503.0865,40.2469,12.5772,555.9106,6/28/2014 0:00
3362,4,4,260,1614,5,6/19/2014 0:00,6/28/2014 0:00,273.0735,21.8459,6.8268,301.7462,6/28/2014 0:00
3363,4,4,258,1588,5,6/19/2014 0:00,6/28/2014 0:00,40471.2,3237.696,1011.78,44720.676,6/28/2014 0:00
3364,4,4,254,1622,5,6/19/2014 0:00,6/28/2014 0:00,278.523,22.2818,6.9631,307.7679,6/28/2014 0:00
3365,4,4,252,1632,5,6/19/2014 0:00,6/28/2014 0:00,62092.8,4967.424,1552.32,68612.544,6/28/2014 0:00
3366,4,4,261,1608,5,6/19/2014 0:00,6/28/2014 0:00,5948.25,475.86,148.7063,6572.8163,6/28/2014 0:00
3367,4,4,251,1576,5,6/19/2014 0:00,6/28/2014 0:00,91117.95,7289.436,2277.9488,100685.3348,6/28/2014 0:00
3368,4,4,253,1590,1,6/19/2014 0:00,6/28/2014 0:00,525,42,13.125,580.125,6/28/2014 0:00
3369,4,4,255,1514,5,6/19/2014 0:00,6/28/2014 0:00,2003.6835,160.2947,50.0921,2214.0703,6/28/2014 0:00
3370,4,4,256,1498,4,6/19/2014 0:00,6/28/2014 0:00,26455.275,2116.422,661.3819,29233.0789,6/28/2014 0:00
3371,4,4,259,1674,2,6/19/2014 0:00,6/28/2014 0:00,944.37,75.5496,23.6093,1043.5289,6/28/2014 0:00
3372,4,4,260,1652,4,6/19/2014 0:00,6/28/2014 0:00,44594.55,3567.564,1114.8638,49276.9778,6/28/2014 0:00
3373,4,4,258,1578,5,6/19/2014 0:00,6/28/2014 0:00,26720.925,2137.674,668.0231,29526.6221,6/28/2014 0:00
3374,4,4,254,1538,5,6/19/2014 0:00,6/28/2014 0:00,37843.575,3027.486,946.0894,41817.1504,6/28/2014 0:00
3375,4,4,257,1556,4,6/19/2014 0:00,6/28/2014 0:00,25531.275,2042.502,638.2819,28212.0589,6/28/2014 0:00
3376,4,4,261,1554,4,6/19/2014 0:00,6/28/2014 0:00,482.517,38.6014,12.0629,533.1813,6/28/2014 0:00
3377,4,4,251,1688,4,6/20/2014 0:00,6/29/2014 0:00,125.748,10.0598,3.1437,138.9515,6/29/2014 0:00
3378,4,4,253,1580,5,6/20/2014 0:00,6/29/2014 0:00,150.7905,12.0632,3.7698,166.6235,6/29/2014 0:00
3379,4,4,255,1496,4,6/20/2014 0:00,6/29/2014 0:00,235.9035,18.8723,5.8976,260.6734,6/29/2014 0:00
3380,4,4,256,1494,2,6/20/2014 0:00,6/29/2014 0:00,8847.3,707.784,221.1825,9776.2665,6/29/2014 0:00
3381,4,4,259,1650,5,6/20/2014 0:00,6/29/2014 0:00,171.0765,13.6861,4.2769,189.0395,6/29/2014 0:00
3382,4,4,260,1654,4,6/20/2014 0:00,6/29/2014 0:00,20397.3,1631.784,509.9325,22539.0165,6/29/2014 0:00
3383,4,4,258,1664,3,6/20/2014 0:00,6/29/2014 0:00,14628.075,1170.246,365.7019,16164.0229,6/29/2014 0:00
3384,4,4,254,1678,3,6/20/2014 0:00,6/29/2014 0:00,33350.625,2668.05,833.7656,36852.4406,6/29/2014 0:00
3385,4,4,257,1616,4,6/20/2014 0:00,6/29/2014 0:00,475.6815,38.0545,11.892,525.628,6/29/2014 0:00
3386,4,4,261,1492,4,6/20/2014 0:00,6/29/2014 0:00,482.517,38.6014,12.0629,533.1813,6/29/2014 0:00
3387,4,4,251,1602,5,6/20/2014 0:00,6/29/2014 0:00,1796.0355,143.6828,44.9009,1984.6192,6/29/2014 0:00
3388,4,4,253,1540,4,6/20/2014 0:00,6/29/2014 0:00,602.2485,48.1799,15.0562,665.4846,6/29/2014 0:00
3389,4,4,252,1628,5,6/20/2014 0:00,6/29/2014 0:00,34644.225,2771.538,866.1056,38281.8686,6/29/2014 0:00
3390,6,4,256,1604,4,6/20/2014 0:00,6/29/2014 0:00,1839.5055,147.1604,45.9876,2032.6535,6/29/2014 0:00
3391,4,4,259,1690,5,6/20/2014 0:00,6/29/2014 0:00,146.286,11.7029,3.6572,161.6461,6/29/2014 0:00
3392,4,4,260,1566,5,6/20/2014 0:00,6/29/2014 0:00,102.564,8.2051,2.5641,113.3332,6/29/2014 0:00
3393,4,4,258,1698,5,6/21/2014 0:00,6/30/2014 0:00,150.7905,12.0632,3.7698,166.6235,6/30/2014 0:00
3394,4,4,254,1560,5,6/21/2014 0:00,6/30/2014 0:00,13669.425,1093.554,341.7356,15104.7146,6/30/2014 0:00
3395,4,4,257,1692,5,6/21/2014 0:00,6/30/2014 0:00,2934.54,234.7632,73.3635,3242.6667,6/30/2014 0:00
3396,4,4,261,1696,2,6/21/2014 0:00,6/30/2014 0:00,50860.425,4068.834,1271.5106,56200.7696,6/30/2014 0:00
3397,4,4,251,1504,1,6/21/2014 0:00,6/30/2014 0:00,551.88,44.1504,13.797,609.8274,6/30/2014 0:00
3398,4,4,253,1544,1,6/21/2014 0:00,6/30/2014 0:00,6987.75,559.02,174.6938,7721.4638,6/30/2014 0:00
3399,4,4,255,1530,2,6/21/2014 0:00,6/30/2014 0:00,28072.275,2245.782,701.8069,31019.8639,6/30/2014 0:00
3400,4,4,252,1508,1,6/21/2014 0:00,6/30/2014 0:00,37312.275,2984.982,932.8069,41230.0639,6/30/2014 0:00
3401,4,4,259,1694,1,6/21/2014 0:00,6/30/2014 0:00,3407.25,272.58,85.1813,3765.0113,6/30/2014 0:00
3402,4,4,260,1624,2,6/21/2014 0:00,6/30/2014 0:00,28297.5,2263.8,707.4375,31268.7375,6/30/2014 0:00
3403,4,4,258,1548,2,6/21/2014 0:00,6/30/2014 0:00,59.9445,4.7956,1.4986,66.2387,6/30/2014 0:00
3404,4,3,250,1598,4,6/21/2014 0:00,6/30/2014 0:00,240.723,19.2578,6.0181,265.9989,6/30/2014 0:00
3405,4,4,257,1658,5,6/21/2014 0:00,6/30/2014 0:00,43878.45,3510.276,1096.9613,48485.6873,6/30/2014 0:00
3406,4,4,261,1536,5,6/21/2014 0:00,6/30/2014 0:00,544.7295,43.5784,13.6182,601.9261,6/30/2014 0:00
3407,4,4,251,1568,1,6/21/2014 0:00,6/30/2014 0:00,18641.7,1491.336,466.0425,20599.0785,6/30/2014 0:00
3408,5,4,253,1648,5,6/21/2014 0:00,6/30/2014 0:00,142.4115,11.3929,3.5603,157.3647,6/30/2014 0:00
3409,4,4,255,1646,2,6/22/2014 0:00,7/1/2014 0:00,48030.675,3842.454,1200.7669,53073.8959,7/1/2014 0:00
3410,4,4,256,1672,4,6/22/2014 0:00,7/1/2014 0:00,421.155,33.6924,10.5289,465.3763,7/1/2014 0:00
3411,4,4,259,1600,1,6/22/2014 0:00,7/1/2014 0:00,1276.275,102.102,31.9069,1410.2839,7/1/2014 0:00
3412,4,4,260,1522,1,6/22/2014 0:00,7/1/2014 0:00,2003.925,160.314,50.0981,2214.3371,7/1/2014 0:00
3413,4,4,258,1570,4,6/23/2014 0:00,7/2/2014 0:00,22516.725,1801.338,562.9181,24880.9811,7/2/2014 0:00
3414,4,4,254,1516,1,6/23/2014 0:00,7/2/2014 0:00,454.86,36.3888,11.3715,502.6203,7/2/2014 0:00
3415,4,4,257,1506,5,6/23/2014 0:00,7/2/2014 0:00,43878.45,3510.276,1096.9613,48485.6873,7/2/2014 0:00
3416,4,4,261,1626,2,6/23/2014 0:00,7/2/2014 0:00,7132.125,570.57,178.3031,7880.9981,7/2/2014 0:00
3417,4,4,251,1542,2,6/23/2014 0:00,7/2/2014 0:00,28343.7,2267.496,708.5925,31319.7885,7/2/2014 0:00
3418,4,4,253,1610,4,6/23/2014 0:00,7/2/2014 0:00,22516.725,1801.338,562.9181,24880.9811,7/2/2014 0:00
3419,4,4,255,1638,5,6/23/2014 0:00,7/2/2014 0:00,34644.225,2771.538,866.1056,38281.8686,7/2/2014 0:00
3420,4,4,256,1582,4,6/23/2014 0:00,7/2/2014 0:00,247.5585,19.8047,6.189,273.5522,7/2/2014 0:00
3421,4,4,259,1510,5,6/23/2014 0:00,7/2/2014 0:00,143.0415,11.4433,3.576,158.0608,7/2/2014 0:00
3422,4,4,250,1526,2,6/23/2014 0:00,7/2/2014 0:00,28199.325,2255.946,704.9831,31160.2541,7/2/2014 0:00
3423,4,4,258,1644,1,6/23/2014 0:00,7/2/2014 0:00,3713.325,297.066,92.8331,4103.2241,7/2/2014 0:00
3424,4,4,254,1680,5,6/23/2014 0:00,7/2/2014 0:00,43878.45,3510.276,1096.9613,48485.6873,7/2/2014 0:00
3425,4,4,257,1584,5,6/23/2014 0:00,7/2/2014 0:00,2979.27,238.3416,74.4818,3292.0934,7/2/2014 0:00
3426,4,4,261,1620,5,6/23/2014 0:00,7/2/2014 0:00,5711.475,456.918,142.7869,6311.1799,7/2/2014 0:00
3427,4,4,251,1666,5,6/23/2014 0:00,7/2/2014 0:00,776.79,62.1432,19.4198,858.353,7/2/2014 0:00
3428,4,4,253,1592,2,6/23/2014 0:00,7/2/2014 0:00,97.965,7.8372,2.4491,108.2513,7/2/2014 0:00
3429,4,4,255,1618,4,6/24/2014 0:00,7/3/2014 0:00,114.471,9.1577,2.8618,126.4905,7/3/2014 0:00
3430,4,4,256,1612,4,6/24/2014 0:00,7/3/2014 0:00,132.6465,10.6117,3.3162,146.5744,7/3/2014 0:00
3431,4,4,259,1586,5,6/24/2014 0:00,7/3/2014 0:00,43878.45,3510.276,1096.9613,48485.6873,7/3/2014 0:00
3432,4,4,260,1500,1,6/24/2014 0:00,7/3/2014 0:00,418.95,33.516,10.4738,462.9398,7/3/2014 0:00
3433,4,4,250,1656,4,6/24/2014 0:00,7/3/2014 0:00,389.655,31.1724,9.7414,430.5688,7/3/2014 0:00
3434,4,4,254,1572,1,6/24/2014 0:00,7/3/2014 0:00,461.79,36.9432,11.5448,510.278,7/3/2014 0:00
3435,4,4,257,1562,4,6/24/2014 0:00,7/3/2014 0:00,1656.837,132.547,41.4209,1830.8049,7/3/2014 0:00
3436,4,4,261,1662,2,6/24/2014 0:00,7/3/2014 0:00,37.0755,2.966,0.9269,40.9684,7/3/2014 0:00
3437,4,4,251,1682,4,6/24/2014 0:00,7/3/2014 0:00,21558.075,1724.646,538.9519,23821.6729,7/3/2014 0:00
3438,4,4,253,1686,4,6/24/2014 0:00,7/3/2014 0:00,624.2985,49.9439,15.6075,689.8499,7/3/2014 0:00
3439,4,4,255,1684,4,6/24/2014 0:00,7/3/2014 0:00,20980.575,1678.446,524.5144,23183.5354,7/3/2014 0:00
3440,4,4,256,1534,4,6/24/2014 0:00,7/3/2014 0:00,360.045,28.8036,9.0011,397.8497,7/3/2014 0:00
3441,4,4,259,1614,4,6/24/2014 0:00,7/3/2014 0:00,260.4735,20.8379,6.5118,287.8232,7/3/2014 0:00
3442,4,4,260,1588,5,6/24/2014 0:00,7/3/2014 0:00,40471.2,3237.696,1011.78,44720.676,7/3/2014 0:00
3443,4,4,258,1622,5,6/24/2014 0:00,7/3/2014 0:00,414.855,33.1884,10.3714,458.4148,7/3/2014 0:00
3444,4,4,254,1632,5,6/24/2014 0:00,7/3/2014 0:00,38421.075,3073.686,960.5269,42455.2879,7/3/2014 0:00
3445,4,4,257,1608,5,6/25/2014 0:00,7/4/2014 0:00,5948.25,475.86,148.7063,6572.8163,7/4/2014 0:00
3446,4,4,261,1576,5,6/25/2014 0:00,7/4/2014 0:00,91117.95,7289.436,2277.9488,100685.3348,7/4/2014 0:00
3447,4,4,251,1590,1,6/25/2014 0:00,7/4/2014 0:00,525,42,13.125,580.125,7/4/2014 0:00
3448,4,4,253,1514,5,6/25/2014 0:00,7/4/2014 0:00,2003.6835,160.2947,50.0921,2214.0703,7/4/2014 0:00
3449,4,4,255,1498,4,6/25/2014 0:00,7/4/2014 0:00,26455.275,2116.422,661.3819,29233.0789,7/4/2014 0:00
3450,4,4,256,1674,2,6/25/2014 0:00,7/4/2014 0:00,944.37,75.5496,23.6093,1043.5289,7/4/2014 0:00
3451,4,4,252,1652,1,6/25/2014 0:00,7/4/2014 0:00,6993.525,559.482,174.8381,7727.8451,7/4/2014 0:00
3452,5,4,260,1578,3,6/25/2014 0:00,7/4/2014 0:00,36122.625,2889.81,903.0656,39915.5006,7/4/2014 0:00
3453,4,4,258,1538,5,6/25/2014 0:00,7/4/2014 0:00,37843.575,3027.486,946.0894,41817.1504,7/4/2014 0:00
3454,4,4,254,1556,4,6/25/2014 0:00,7/4/2014 0:00,25531.275,2042.502,638.2819,28212.0589,7/4/2014 0:00
3455,5,4,257,1554,4,6/25/2014 0:00,7/4/2014 0:00,111.069,8.8855,2.7767,122.7312,7/4/2014 0:00
3456,4,4,261,1688,4,6/25/2014 0:00,7/4/2014 0:00,125.748,10.0598,3.1437,138.9515,7/4/2014 0:00
3457,4,4,250,1580,5,6/25/2014 0:00,7/4/2014 0:00,150.7905,12.0632,3.7698,166.6235,7/4/2014 0:00
3458,4,4,253,1496,5,6/25/2014 0:00,7/4/2014 0:00,696.528,55.7222,17.4132,769.6634,7/4/2014 0:00
3459,4,4,255,1494,2,6/25/2014 0:00,7/4/2014 0:00,8847.3,707.784,221.1825,9776.2665,7/4/2014 0:00
3460,4,4,256,1650,5,6/25/2014 0:00,7/4/2014 0:00,171.0765,13.6861,4.2769,189.0395,7/4/2014 0:00
3461,4,4,259,1654,4,6/26/2014 0:00,7/5/2014 0:00,20397.3,1631.784,509.9325,22539.0165,7/5/2014 0:00
3462,4,4,260,1664,3,6/26/2014 0:00,7/5/2014 0:00,14628.075,1170.246,365.7019,16164.0229,7/5/2014 0:00
3463,4,4,258,1678,4,6/26/2014 0:00,7/5/2014 0:00,25334.925,2026.794,633.3731,27995.0921,7/5/2014 0:00
3464,4,4,254,1616,5,6/26/2014 0:00,7/5/2014 0:00,278.523,22.2818,6.9631,307.7679,7/5/2014 0:00
3465,4,4,252,1492,4,6/26/2014 0:00,7/5/2014 0:00,111.069,8.8855,2.7767,122.7312,7/5/2014 0:00
3466,4,4,261,1602,5,6/26/2014 0:00,7/5/2014 0:00,1796.0355,143.6828,44.9009,1984.6192,7/5/2014 0:00
3467,4,4,251,1540,4,6/26/2014 0:00,7/5/2014 0:00,748.755,59.9004,18.7189,827.3743,7/5/2014 0:00
3468,4,4,253,1628,5,6/26/2014 0:00,7/5/2014 0:00,34644.225,2771.538,866.1056,38281.8686,7/5/2014 0:00
3469,4,4,255,1604,4,6/26/2014 0:00,7/5/2014 0:00,1839.5055,147.1604,45.9876,2032.6535,7/5/2014 0:00
3470,4,4,256,1690,5,6/26/2014 0:00,7/5/2014 0:00,146.286,11.7029,3.6572,161.6461,7/5/2014 0:00
3471,4,4,259,1566,5,6/26/2014 0:00,7/5/2014 0:00,102.564,8.2051,2.5641,113.3332,7/5/2014 0:00
3472,4,4,260,1698,5,6/26/2014 0:00,7/5/2014 0:00,150.7905,12.0632,3.7698,166.6235,7/5/2014 0:00
3473,4,4,258,1560,5,6/26/2014 0:00,7/5/2014 0:00,13669.425,1093.554,341.7356,15104.7146,7/5/2014 0:00
3474,4,4,254,1692,5,6/26/2014 0:00,7/5/2014 0:00,6444.9,515.592,161.1225,7121.6145,7/5/2014 0:00
3475,4,4,257,1696,2,6/26/2014 0:00,7/5/2014 0:00,152581.275,12206.502,3814.5319,168602.3089,7/5/2014 0:00
3476,4,4,261,1504,1,6/26/2014 0:00,7/5/2014 0:00,551.88,44.1504,13.797,609.8274,7/5/2014 0:00
3477,4,4,251,1544,1,6/27/2014 0:00,7/6/2014 0:00,6987.75,559.02,174.6938,7721.4638,7/6/2014 0:00
3478,4,4,253,1530,2,6/27/2014 0:00,7/6/2014 0:00,28072.275,2245.782,701.8069,31019.8639,7/6/2014 0:00
3479,4,4,255,1508,1,6/27/2014 0:00,7/6/2014 0:00,37312.275,2984.982,932.8069,41230.0639,7/6/2014 0:00
3480,4,4,256,1694,1,6/27/2014 0:00,7/6/2014 0:00,7623,609.84,190.575,8423.415,7/6/2014 0:00
3481,4,4,259,1624,2,6/27/2014 0:00,7/6/2014 0:00,28297.5,2263.8,707.4375,31268.7375,7/6/2014 0:00
3482,4,4,260,1548,2,6/27/2014 0:00,7/6/2014 0:00,59.9445,4.7956,1.4986,66.2387,7/6/2014 0:00
3483,4,4,258,1598,4,6/27/2014 0:00,7/6/2014 0:00,358.155,28.6524,8.9539,395.7613,7/6/2014 0:00
3484,4,4,254,1658,5,6/27/2014 0:00,7/6/2014 0:00,43878.45,3510.276,1096.9613,48485.6873,7/6/2014 0:00
3485,4,4,257,1536,4,6/27/2014 0:00,7/6/2014 0:00,1637.937,131.035,40.9484,1809.9204,7/6/2014 0:00
3486,4,4,261,1568,2,6/27/2014 0:00,7/6/2014 0:00,29989.575,2399.166,749.7394,33138.4804,7/6/2014 0:00
3487,4,4,251,1648,5,6/27/2014 0:00,7/6/2014 0:00,142.4115,11.3929,3.5603,157.3647,7/6/2014 0:00
3488,4,4,253,1646,2,6/27/2014 0:00,7/6/2014 0:00,48030.675,3842.454,1200.7669,53073.8959,7/6/2014 0:00
3489,4,4,252,1672,4,6/27/2014 0:00,7/6/2014 0:00,12127.7415,970.2193,303.1935,13401.1543,7/6/2014 0:00
3490,4,4,256,1600,1,6/27/2014 0:00,7/6/2014 0:00,1276.275,102.102,31.9069,1410.2839,7/6/2014 0:00
3491,4,4,259,1522,1,6/27/2014 0:00,7/6/2014 0:00,2003.925,160.314,50.0981,2214.3371,7/6/2014 0:00
3492,4,4,260,1570,2,6/27/2014 0:00,7/6/2014 0:00,28343.7,2267.496,708.5925,31319.7885,7/6/2014 0:00
3493,4,4,258,1516,1,6/28/2014 0:00,7/7/2014 0:00,454.86,36.3888,11.3715,502.6203,7/7/2014 0:00
